NAME;COUNTY;COUNTRY;LATITUDE;LONGITUDE;COMPNAME;CONNNAME;CreationDate
NOT AVAILABLE;BEAVER;USA;40.818009;-80.317876;COLUMBIA GAS TRANS CORP;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
NOT AVAILABLE;COLUMBIANA;USA;40.832602;-80.728872;COLUMBIA GAS TRANS CORP;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
501101050;COLUMBIANA;USA;40.832602;-80.728872;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;CENTRE;USA;40.839711;-77.835982;TEXAS EASTERN TRANS CORP;TEXAS EASTERN TRANS CORP;2022/01/08 17:00:16+00
AGUSTA OHIO;COLUMBIANA;USA;40.860151;-80.685253;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;LAWRENCE;USA;40.887313;-80.441874;COLUMBIA GAS TRANS CORP;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
501101300;LAWRENCE;USA;40.887313;-80.441874;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
HANOVER;MORRIS;USA;40.895172;-74.415353;ALGONQUIN GAS TRANS CO;TETC;2022/01/08 17:00:16+00
HANOVER;MORRIS;USA;40.895172;-74.415353;ALGONQUIN GAS TRANS CO;CGTC;2022/01/08 17:00:16+00
NOT AVAILABLE;MORRIS;USA;40.895172;-74.415353;TEXAS EASTERN TRANS CORP;TEXAS EASTERN TRANS CORP;2022/01/08 17:00:16+00
NOT AVAILABLE;LAWRENCE;USA;40.911872;-80.325376;COLUMBIA GAS TRANS CORP;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
DOVER;WELD;USA;40.9392;-104.792896;COLORADO INTERSTATE GAS;WYIN;2022/01/08 17:00:16+00
DOVER;WELD;USA;40.9392;-104.792896;COLORADO INTERSTATE GAS;WYIN;2022/01/08 17:00:16+00
DULLHAWK;WELD;USA;40.9392;-104.792896;COLORADO INTERSTATE GAS;WYIN;2022/01/08 17:00:16+00
TOMAHAWK;WELD;USA;40.9392;-104.792896;COLORADO INTERSTATE GAS;TRBL;2022/01/08 17:00:16+00
DULLKNIFE;WELD;USA;40.9392;-104.792896;TRAILBLAZER PIPELINE CO;WYIN;2022/01/08 17:00:16+00
TOMAHAWK FIELD;WELD;USA;40.9392;-104.792896;TRAILBLAZER PIPELINE CO;CIGG;2022/01/08 17:00:16+00
DOVER;WELD;USA;40.9392;-104.792896;WYOMING INTERSTATE CO;CIGG;2022/01/08 17:00:16+00
DOVER;WELD;USA;40.9392;-104.792896;WYOMING INTERSTATE CO;CIGG;2022/01/08 17:00:16+00
DULL KNIFE;WELD;USA;40.9392;-104.792896;WYOMING INTERSTATE CO;TRBL;2022/01/08 17:00:16+00
DULLHAWK (FLYING HAWK);WELD;USA;40.9392;-104.792896;WYOMING INTERSTATE CO;CIGG;2022/01/08 17:00:16+00
ROCKPORT;WELD;USA;40.9392;-104.792896;WYOMING INTERSTATE CO;KMIG;2022/01/08 17:00:16+00
ARROWHEAD;WELD;USA;40.9392;-104.792896;COLORADO INTERSTATE GAS COMPANY LLC (KINDER MORGAN);NOT AVAILABLE;2022/01/08 17:00:16+00
501101075;MAHONING;USA;40.951784;-80.543202;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
WELD;WELD;USA;40.95232;-104.084992;COLORADO INTERSTATE GAS;KNEN;2022/01/08 17:00:16+00
WELD;WELD;USA;40.95232;-104.084992;COLORADO INTERSTATE GAS;KMIG;2022/01/08 17:00:16+00
WELD;WELD;USA;40.95232;-104.084992;KM INTERSTATE GAS CO;COLORADO INTERSTATE GAS;2022/01/08 17:00:16+00
NOT AVAILABLE;WELD;USA;40.95232;-104.084992;KM INTERSTATE GAS CO;COLORADO INTERSTATE GAS;2022/01/08 17:00:16+00
WELD COUNTY KN;WELD;USA;40.95232;-104.084992;COLORADO INTERSTATE GAS COMPANY LLC (KINDER MORGAN);NOT AVAILABLE;2022/01/08 17:00:16+00
NOT AVAILABLE;LOGAN;USA;40.981553;-103.01952;KM INTERSTATE GAS CO;TRAILBLAZER PIPELINE CO;2022/01/08 17:00:16+00
CLAY BASIN IN;DAGGETT;USA;40.981943;-109.482424;NORTHWEST PIPELINE CORP;QUES;2022/01/08 17:00:16+00
CLAY BASIN;DAGGETT;USA;40.983141;-109.486878;NORTHWEST PIPELINE CORP;QUES;2022/01/08 17:00:16+00
RIVER VALE;BERGEN;USA;40.985253;-74.004813;TRANSCONTINENTAL GAS P L CO;TRANSCONTINENTAL GAS P L CO;2022/01/08 17:00:16+00
663211150;BERGEN;USA;40.985253;-74.004813;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
KMIGT LOGAN;LOGAN;USA;40.992974;-103.027121;TRAILBLAZER PIPELINE CO;KMIG;2022/01/08 17:00:16+00
JUPITER TAP;WELD;USA;40.998467;-104.164301;TRAILBLAZER PIPELINE CO;NGPL;2022/01/08 17:00:16+00
NGPL;MILLS;USA;40.999356;-95.565489;NORTHERN NATURAL GAS CO;NORTHERN NATURAL GAS CO;2022/01/08 17:00:16+00
FINDLAY;HANCOCK;USA;41.023402;-83.690776;COLUMBIA GAS TRANS CORP;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
WANAQUE;PASSAIC;USA;41.042496;-74.302912;ALGONQUIN GAS TRANS CO;TETC;2022/01/08 17:00:16+00
663210975;PASSAIC;USA;41.049558;-74.289737;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
MAHWAH;PASSAIC;USA;41.049558;-74.289737;ALGONQUIN GAS TRANS CO;TENN;2022/01/08 17:00:16+00
663211000;PASSAIC;USA;41.049558;-74.289737;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
NNG/NGPL  MILLS;MILLS;USA;41.057414;-95.447548;NAT GAS P L CO OF AMERICA;NAT GAS P L CO OF AMERICA;2022/01/08 17:00:16+00
TGP - SHARON*;MERCER;USA;41.134978;-80.423698;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
5011011325;MERCER;USA;41.134978;-80.423698;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
RAMPO;ROCKLAND;USA;41.147904;-74.128512;ALGONQUIN GAS TRANS CO;CGTC;2022/01/08 17:00:16+00
RAMPO;ROCKLAND;USA;41.147904;-74.128512;ALGONQUIN GAS TRANS CO;CGTC;2022/01/08 17:00:16+00
NOT AVAILABLE;ROCKLAND;USA;41.147904;-74.128512;COLUMBIA GAS TRANS CORP;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
ESHBAUGH;CLARION;USA;41.148272;-79.2568;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
NOT AVAILABLE;CLARION;USA;41.148272;-79.2568;NORTH PENN GAS CO;DOMI;2022/01/08 17:00:16+00
ESHBAUGH;CLARION;USA;41.156977;-79.249465;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
HORIZON/NGPL SOUTH GRUNDY;GRUNDY;USA;41.165693;-88.566967;NAT GAS P L CO OF AMERICA;NAT GAS P L CO OF AMERICA;2022/01/08 17:00:16+00
PAULDING;PAULDING;USA;41.182743;-84.51539;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;PAULDING;USA;41.182744;-84.51541;COLUMBIA GAS TRANS CORP;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
NOT AVAILABLE;PAULDING;USA;41.185173;-84.51823;COLUMBIA GAS TRANS CORP;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
SKULL CREEK-WNG;SWEETWATER;USA;41.247446;-108.399656;QUESTAR P L CO;SOUTHERN STAR CENTRAL GAS PL CO;2022/01/08 17:00:16+00
TGP - MERCER (TO TGP)*;MERCER;USA;41.247788;-80.273041;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
TGP - MERCER (FROM TGP)*;MERCER;USA;41.247788;-80.273041;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
501101575;MERCER;USA;41.247788;-80.273041;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
SHELTON A;FAIRFIELD;USA;41.270438;-73.09179;IROQUOIS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
SHELTON A;FAIRFIELD;USA;41.270438;-73.09179;IROQUOIS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
GREEN RIVER;SWEETWATER;USA;41.274743;-109.558271;COLORADO INTERSTATE GAS;NWST;2022/01/08 17:00:16+00
MCKINNON;SWEETWATER;USA;41.274743;-109.558271;NORTHWEST PIPELINE CORP;CIGG;2022/01/08 17:00:16+00
MCKINNON JCT;SWEETWATER;USA;41.320254;-109.678958;COLORADO INTERSTATE GAS;NWST;2022/01/08 17:00:16+00
GREEN RIVER CIG;SWEETWATER;USA;41.320254;-109.678958;NORTHWEST PIPELINE CORP;CIGG;2022/01/08 17:00:16+00
ANR DEFIANCE;DEFIANCE;USA;41.334473;-84.349979;PANHANDLE EASTERN P L CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;PIKE;USA;41.334697;-74.807817;COLUMBIA GAS TRANS CORP;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
663210750;PIKE;USA;41.334697;-74.807817;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
652190150;VENANGO;USA;41.354448;-79.757031;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
DEFIANCE;DEFIANCE;USA;41.354774;-84.361293;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
ANR PIPELINE CO. REC;DEFIANCE;USA;41.354774;-84.361293;PANHANDLE EASTERN P L CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
DEFIANCE;DEFIANCE;USA;41.354774;-84.361293;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
HARPER;KEOKUK;USA;41.362379;-92.057309;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
HARPER;KEOKUK;USA;41.362379;-92.057309;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
501101625;MERCER;USA;41.366156;-80.11222;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;VENANGO;USA;41.383671;-79.651137;NORTH PENN GAS CO;TENN;2022/01/08 17:00:16+00
NOT AVAILABLE;VENANGO;USA;41.383671;-79.651137;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
MIDWEST GAS METER STATION;WILL;USA;41.392418;-88.186746;ALLIANCE PIPELINE CO;MWST;2022/01/08 17:00:16+00
NOT AVAILABLE;CLINTON;USA;41.393123;-77.826116;TEXAS EASTERN TRANS CORP;TEXAS EASTERN TRANS CORP;2022/01/08 17:00:16+00
TET LEIDY;CLINTON;USA;41.393123;-77.826116;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
TRANSCO;CLINTON;USA;41.393123;-77.826116;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
TRANSCO LEIDY;CLINTON;USA;41.393123;-77.826116;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
NOT AVAILABLE;CLINTON;USA;41.393123;-77.826116;TEXAS EASTERN TRANS CORP;TEXAS EASTERN TRANS CORP;2022/01/08 17:00:16+00
NOT AVAILABLE;CLINTON;USA;41.393123;-77.826116;TEXAS EASTERN TRANS CORP;TEXAS EASTERN TRANS CORP;2022/01/08 17:00:16+00
NOT AVAILABLE;CLINTON;USA;41.394394;-77.825589;TRANSCONTINENTAL GAS P L CO;TRANSCONTINENTAL GAS P L CO;2022/01/08 17:00:16+00
NOT AVAILABLE;CLINTON;USA;41.394394;-77.825589;TRANSCONTINENTAL GAS P L CO;TRANSCONTINENTAL GAS P L CO;2022/01/08 17:00:16+00
NOT AVAILABLE;CLINTON;USA;41.394394;-77.825589;TRANSCONTINENTAL GAS P L CO;TRANSCONTINENTAL GAS P L CO;2022/01/08 17:00:16+00
AUX SABLE;GRUNDY;USA;41.394655;-88.317209;ALLIANCE PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
ALLNCEPL/NGPL JOLIET #1 GRUNDY;GRUNDY;USA;41.410243;-88.334629;NAT GAS P L CO OF AMERICA;NAT GAS P L CO OF AMERICA;2022/01/08 17:00:16+00
ALLNCEPL/NGPL JOLIET #2 GRUNDY;GRUNDY;USA;41.410243;-88.334629;NAT GAS P L CO OF AMERICA;NAT GAS P L CO OF AMERICA;2022/01/08 17:00:16+00
ALLEGHENY NATIONAL FOREST;ELK;USA;41.429504;-78.813568;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
BROOKFIELD;FAIRFIELD;USA;41.430603;-73.308763;ALGONQUIN GAS TRANS CO;IROQ;2022/01/08 17:00:16+00
BROOKFIELD;FAIRFIELD;USA;41.430603;-73.308763;IROQUOIS PIPELINE CO;ALGONQUIN GAS TRANS CO;2022/01/08 17:00:16+00
BROOKFIELD;FAIRFIELD;USA;41.430603;-73.308763;IROQUOIS PIPELINE CO;ALGONQUIN GAS TRANS CO;2022/01/08 17:00:16+00
LARAMIE/CIG/WIC;ALBANY;USA;41.433623;-105.910008;WYOMING INTERSTATE CO;CIGG;2022/01/08 17:00:16+00
NOT AVAILABLE;CLINTON;USA;41.438832;-77.882065;TRANSCONTINENTAL GAS P L CO;TRANSCONTINENTAL GAS P L CO;2022/01/08 17:00:16+00
NOT AVAILABLE;SWEETWATER;USA;41.441468;-108.18544;QUESTAR P L CO;SOUTHERN STAR CENTRAL GAS PL CO;2022/01/08 17:00:16+00
JOLIET SALES;WILL;USA;41.45224;-88.220192;MIDWESTERN GAS TRANS CO;NAT GAS P L CO OF AMERICA;2022/01/08 17:00:16+00
NOT AVAILABLE;CAMERON;USA;41.454032;-78.070528;COLUMBIA GAS TRANS CORP;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
VECTOR;WILL;USA;41.457314;-88.131417;ALLIANCE PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
AUX SABLE;WILL;USA;41.458089;-88.131426;ALLIANCE PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
ALLIANCE/ANR;WILL;USA;41.458091;-88.131455;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
WILLINGFORD;NEW HAVEN;USA;41.45954;-72.833009;ALGONQUIN GAS TRANS CO;TENN;2022/01/08 17:00:16+00
QPC JL 36 METER STATION;UINTA;USA;41.460435;-110.886695;OVERTHRUST PIPELINE CO;QUES;2022/01/08 17:00:16+00
CHANNAHON;WILL;USA;41.46227;-88.218874;NORTHERN BORDER PIPELINE CO;MWST;2022/01/08 17:00:16+00
CHANNAHON;WILL;USA;41.46227;-88.218874;NORTHERN BORDER PIPELINE CO;MWST;2022/01/08 17:00:16+00
WILL COUNTY;WILL;USA;41.466248;-88.178154;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
QPC JL95 INTERCONNECT;UINTA;USA;41.467327;-110.267085;OVERTHRUST PIPELINE CO;QUES;2022/01/08 17:00:16+00
ANR/NGPL SOUTH JOLIET #1 WEST WILL;WILL;USA;41.48647;-88.215869;NAT GAS P L CO OF AMERICA;NAT GAS P L CO OF AMERICA;2022/01/08 17:00:16+00
JOLIET;WILL;USA;41.486999;-88.218125;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
JOLIET-NGPL;WILL;USA;41.486999;-88.218125;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
JOLIET;WILL;USA;41.486999;-88.218125;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
JOLIET WEST (NGPL);WILL;USA;41.486999;-88.218125;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
JOLIET - ANR;WILL;USA;41.486999;-88.218125;MIDWESTERN GAS TRANS CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
KENDALL COUNTY;KENDALL;USA;41.498467;-88.259988;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
WHEELER;PORTER;USA;41.500969;-87.190045;CROSSROADS PIPELINE CO;VECT;2022/01/08 17:00:16+00
WHEELER;PORTER;USA;41.500969;-87.190045;CROSSTEX ENERGY PIPELINE;VECT;2022/01/08 17:00:16+00
WHEELER;PORTER;USA;41.500969;-87.190045;VECTOR PIPELINE CO;CROS;2022/01/08 17:00:16+00
663211627;NEW HAVEN;USA;41.504187;-72.899672;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
CHESIRE;NEW HAVEN;USA;41.504187;-72.899672;ALGONQUIN GAS TRANS CO;TENN;2022/01/08 17:00:16+00
CHESIRE;NEW HAVEN;USA;41.504187;-72.899672;ALGONQUIN GAS TRANS CO;TENN;2022/01/08 17:00:16+00
NOT AVAILABLE;NEW HAVEN;USA;41.504187;-72.899672;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;FOREST;USA;41.506055;-79.125837;NORTH PENN GAS CO;TENN;2022/01/08 17:00:16+00
652190175;FOREST;USA;41.506055;-79.125837;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
552190200;CRAWFORD;USA;41.506739;-80.003669;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
ANR/NGPL SOUTH JOLIET #2 WILL;WILL;USA;41.506789;-88.190149;NAT GAS P L CO OF AMERICA;NAT GAS P L CO OF AMERICA;2022/01/08 17:00:16+00
OTPL TO QPC XO 16 REC;SWEETWATER;USA;41.507331;-109.929546;QUESTAR P L CO;OVERTHRUST PIPELINE CO;2022/01/08 17:00:16+00
XO-16-NPC RECEIPT;SWEETWATER;USA;41.507331;-109.929546;QUESTAR P L CO;NORTHWEST PIPELINE CORP;2022/01/08 17:00:16+00
X-OVER 16;SWEETWATER;USA;41.507331;-109.929546;NORTHWEST PIPELINE CORP;QUES;2022/01/08 17:00:16+00
CROSROAD/NGPL  LAKE;LAKE;USA;41.507366;-87.417693;NAT GAS P L CO OF AMERICA;NAT GAS P L CO OF AMERICA;2022/01/08 17:00:16+00
WHARTON_TRANSCO_INJ;POTTER;USA;41.527223;-77.99928;NORTH PENN GAS CO;TRAN;2022/01/08 17:00:16+00
NOT AVAILABLE;POTTER;USA;41.527223;-77.99928;TRANSCONTINENTAL GAS P L CO;TRANSCONTINENTAL GAS P L CO;2022/01/08 17:00:16+00
X-OVER 16;SWEETWATER;USA;41.539451;-109.956036;NORTHWEST PIPELINE CORP;QUES;2022/01/08 17:00:16+00
OTPL TO QPC X016 DEL;SWEETWATER;USA;41.539451;-109.956036;OVERTHRUST PIPELINE CO;QUES;2022/01/08 17:00:16+00
XO-16 NPC DELIVERY;SWEETWATER;USA;41.539451;-109.956036;QUESTAR P L CO;NORTHWEST PIPELINE CORP;2022/01/08 17:00:16+00
XO-16  DELIVERY;SWEETWATER;USA;41.539451;-109.956036;QUESTAR P L CO;OVERTHRUST PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;WOOD;USA;41.542688;-83.678144;COLUMBIA GAS TRANS CORP;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
COLUMBIA GAS;WOOD;USA;41.542688;-83.678144;PANHANDLE EASTERN P L CO;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
NOT AVAILABLE;POTTER;USA;41.543813;-78.012169;TRANSCONTINENTAL GAS P L CO;TRANSCONTINENTAL GAS P L CO;2022/01/08 17:00:16+00
TRANSCO - WHARTON TRANSCO*;POTTER;USA;41.543813;-78.012169;NATIONAL FUEL GAS SUPPLY CO;TRAN;2022/01/08 17:00:16+00
TRANSCO - WHARTON TRANSCO*;POTTER;USA;41.543813;-78.012169;NATIONAL FUEL GAS SUPPLY CO;TRAN;2022/01/08 17:00:16+00
MAUMEE EAST;WOOD;USA;41.545193;-83.681567;ANR PIPELINE CO;ANR PIPELINE CO;2022/01/08 17:00:16+00
OVERTHRUST TO WIC;SWEETWATER;USA;41.545684;-109.33418;OVERTHRUST PIPELINE CO;WYIN;2022/01/08 17:00:16+00
KANDA;SWEETWATER;USA;41.546834;-109.352154;COLORADO INTERSTATE GAS;QUES;2022/01/08 17:00:16+00
COLEMAN;SWEETWATER;USA;41.54688;-109.344062;QUESTAR P L CO;WYOMING INTERSTATE CO;2022/01/08 17:00:16+00
KANDA/COL CIG DEL;SWEETWATER;USA;41.54688;-109.344062;QUESTAR P L CO;COLORADO INTERSTATE GAS;2022/01/08 17:00:16+00
KANDA/COL WIC DEL;SWEETWATER;USA;41.54688;-109.344062;QUESTAR P L CO;WYOMING INTERSTATE CO;2022/01/08 17:00:16+00
KANDA\COLEMAN;SWEETWATER;USA;41.54688;-109.344062;QUESTAR P L CO;OVERTHRUST PIPELINE CO;2022/01/08 17:00:16+00
NOT AVAILABLE;ELK;USA;41.567664;-78.925488;COLUMBIA GAS TRANS CORP;COLUMBIA GAS TRANS CORP;2022/01/08 17:00:16+00
652190300;ELK;USA;41.567664;-78.925488;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
652190325;ELK;USA;41.578816;-78.90912;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
SOUTHINGTON;HARTFORD;USA;41.588608;-72.790213;ALGONQUIN GAS TRANS CO;TENN;2022/01/08 17:00:16+00
NOT AVAILABLE;HARTFORD;USA;41.588608;-72.790213;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
TGP - LAMONT*;ELK;USA;41.618304;-78.851101;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
TGP - LAMONT*;ELK;USA;41.618304;-78.851101;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
WILCOX;MCKEAN;USA;41.644991;-78.520739;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
TGP - TOWNVILLE;CRAWFORD;USA;41.645452;-79.923579;NATIONAL FUEL GAS SUPPLY CO;TENN;2022/01/08 17:00:16+00
552190300;CRAWFORD;USA;41.645452;-79.923579;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
QUESTAR PIPELINE;LINCOLN;USA;41.662976;-110.571008;KERN RIVER GAS TRANS CO;QUESTAR P L CO;2022/01/08 17:00:16+00
WAMSUTTER;SWEETWATER;USA;41.673381;-108.001322;COLORADO INTERSTATE GAS;WYIN;2022/01/08 17:00:16+00
WAMSUTTER;SWEETWATER;USA;41.673381;-108.001322;WYOMING INTERSTATE CO;CIGG;2022/01/08 17:00:16+00
WAMSUTTER;SWEETWATER;USA;41.673381;-108.001322;WYOMING INTERSTATE CO;CIGG;2022/01/08 17:00:16+00
GLENROCK;ALBANY;USA;41.675358;-105.848914;WYOMING INTERSTATE CO;CIGG;2022/01/08 17:00:16+00
CLERMONT;MCKEAN;USA;41.676327;-78.455064;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
NOT AVAILABLE;MCKEAN;USA;41.676327;-78.455064;NORTH PENN GAS CO;DOMI;2022/01/08 17:00:16+00
NOT AVAILABLE;SWEETWATER;USA;41.679104;-109.308416;QUESTAR P L CO;COLORADO INTERSTATE GAS;2022/01/08 17:00:16+00
KANDA;SWEETWATER;USA;41.679104;-109.308416;COLORADO INTERSTATE GAS;QUES;2022/01/08 17:00:16+00
KANDA/COLEMAN;SWEETWATER;USA;41.679104;-109.308416;WYOMING INTERSTATE CO;QUES;2022/01/08 17:00:16+00
ROCK SPRINGS;SWEETWATER;USA;41.679104;-109.308416;WYOMING INTERSTATE CO;OVER;2022/01/08 17:00:16+00
652190350;MCKEAN;USA;41.687422;-78.748641;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
MUDDY CREEK;LINCOLN;USA;41.692862;-110.356179;COLORADO INTERSTATE GAS;KERN;2022/01/08 17:00:16+00
ROBERSON CREEK DELIVERY;LINCOLN;USA;41.692862;-110.356179;KERN RIVER GAS TRANS CO;QUESTAR PIPELINE COMPANY;2022/01/08 17:00:16+00
MUDDY CR TO KRGT;LINCOLN;USA;41.692862;-110.356179;NORTHWEST PIPELINE CORP;KERN;2022/01/08 17:00:16+00
MUDDY CREEK;LINCOLN;USA;41.692862;-110.356179;QUESTAR P L CO;KERN RIVER GAS TRANS CO;2022/01/08 17:00:16+00
WESTERN MARKET;LINCOLN;USA;41.719938;-110.432784;QUESTAR P L CO;OVERLAND TRAILS TRANS CO;2022/01/08 17:00:16+00
NOT AVAILABLE;LINCOLN;USA;41.719938;-110.432784;QUESTAR P L CO;NORTHWEST PIPELINE CORP;2022/01/08 17:00:16+00
NOT AVAILABLE;ELKHART;USA;41.72344;-85.720534;TRUNKLINE GAS CO;ANRP;2022/01/08 17:00:16+00
NOT AVAILABLE;ELKHART;USA;41.72344;-85.720534;TRUNKLINE GAS CO;ANRP;2022/01/08 17:00:16+00
FRONTIER;LINCOLN;USA;41.733482;-110.365992;NORTHWEST PIPELINE CORP;CIGG;2022/01/08 17:00:16+00
AMANA;POWESHIEK;USA;41.740615;-92.35595;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
AMANA;POWESHIEK;USA;41.740615;-92.35595;NORTHERN BORDER PIPELINE CO;NOT AVAILABLE;2022/01/08 17:00:16+00
NOT AVAILABLE;BRADFORD;USA;41.745836;-76.824147;NORTH PENN GAS CO;TENN;2022/01/08 17:00:16+00
652191375;BRADFORD;USA;41.745836;-76.824147;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
RINER ROAD;SWEETWATER;USA;41.746573;-107.572577;COLORADO INTERSTATE GAS;WNGP;2022/01/08 17:00:16+00
NAUGHTON;LINCOLN;USA;41.753545;-110.581885;QUESTAR P L CO;NORTHWEST PIPELINE CORP;2022/01/08 17:00:16+00
NOT AVAILABLE;TIOGA;USA;41.766723;-77.125542;NORTH PENN GAS CO;TENN;2022/01/08 17:00:16+00
652191325;TIOGA;USA;41.766723;-77.125542;TENNESSEE GAS PIPELINE CO;TENNESSEE GAS PIPELINE CO;2022/01/08 17:00:16+00
MCDOWELL;MCKEAN;USA;41.772818;-78.269572;DOMINION TRANSMISSION CO;DOMINION TRANSMISSION CO;2022/01/08 17:00:16+00
NOT AVAILABLE;MCKEAN;USA;41.772818;-78.269572;NORTH PENN GAS CO;DOMI;2022/01/08 17:00:16+00
